account_id,split
ACC010621,train
ACC010622,train
ACC010623,test
ACC010624,test
ACC010625,train
ACC010626,train
ACC010627,train
ACC010628,test
ACC010629,train
ACC010630,train
ACC010631,train
ACC010632,train
ACC010633,test
ACC010634,train
ACC010635,train
ACC010636,train
ACC010637,train
ACC010638,train
ACC010639,train
ACC010640,train
ACC010641,train
ACC010642,test
ACC010643,test
ACC010644,train
ACC010645,train
ACC010646,train
ACC010647,train
ACC010648,train
ACC010649,train
ACC010650,test
ACC010651,train
ACC010652,train
ACC010653,train
ACC010654,train
ACC010655,test
ACC010656,test
ACC010657,test
ACC010658,train
ACC010659,train
ACC010660,train
ACC010661,train
ACC010662,train
ACC010663,test
ACC010664,train
ACC010665,test
ACC010666,train
ACC010667,train
ACC010668,train
ACC010669,train
ACC010670,train
ACC010671,train
ACC010672,test
ACC010673,train
ACC010674,train
ACC010675,train
ACC010676,train
ACC010677,train
ACC010678,train
ACC010679,test
ACC010680,train
ACC010681,train
ACC010682,test
ACC010683,train
ACC010684,train
ACC010685,train
ACC010686,test
ACC010687,train
ACC010688,test
ACC010689,train
ACC010690,train
ACC010691,train
ACC010692,train
ACC010693,train
ACC010694,test
ACC010695,train
ACC010696,train
ACC010697,train
ACC010698,test
ACC010699,train
ACC010700,train
ACC010701,train
ACC010702,train
ACC010703,train
ACC010704,test
ACC010705,train
ACC010706,test
ACC010707,train
ACC010708,train
ACC010709,test
ACC010710,train
ACC010711,train
ACC010712,test
ACC010713,train
ACC010714,train
ACC010715,train
ACC010716,test
ACC010717,train
ACC010718,test
ACC010719,train
ACC010720,test
ACC010721,train
ACC010722,train
ACC010723,train
ACC010724,train
ACC010725,train
ACC010726,train
ACC010727,train
ACC010728,train
ACC010729,train
ACC010730,train
ACC010731,train
ACC010732,train
ACC010733,train
ACC010734,train
ACC010735,train
ACC010736,train
ACC010737,train
ACC010738,train
ACC010739,test
ACC010740,train
ACC010741,train
ACC010742,train
ACC010743,train
ACC010744,train
ACC010745,test
ACC010746,train
ACC010747,train
ACC010748,test
ACC010749,train
ACC010750,train
ACC010751,test
ACC010752,test
ACC010753,train
ACC010754,train
ACC010755,train
ACC010756,train
ACC010757,train
ACC010758,test
ACC010759,train
ACC010760,train
ACC010761,test
ACC010762,train
ACC010763,train
ACC010764,train
ACC010765,train
ACC010766,train
ACC010767,train
ACC010768,train
ACC010769,train
ACC010770,train
ACC010771,train
ACC010772,train
ACC010773,test
ACC010774,train
ACC010775,train
ACC010776,train
ACC010777,train
ACC010778,train
ACC010779,test
ACC010780,train
ACC010781,train
ACC010782,train
ACC010783,train
ACC010784,train
ACC010785,train
ACC010786,train
ACC010787,train
ACC010788,train
ACC010789,train
ACC010790,train
ACC010791,test
ACC010792,train
ACC010793,test
ACC010794,train
ACC010795,train
ACC010796,train
ACC010797,train
ACC010798,test
ACC010799,train
ACC010800,train
ACC010801,train
ACC010802,train
ACC010803,train
ACC010804,train
ACC010805,test
ACC010806,train
ACC010807,train
ACC010808,train
ACC010809,test
ACC010810,train
ACC010811,train
ACC010812,test
ACC010813,test
ACC010814,test
ACC010815,test
ACC010816,train
ACC010817,test
ACC010818,train
ACC010819,train
ACC010820,train
ACC010821,train
ACC010822,train
ACC010823,train
ACC010824,test
ACC010825,train
ACC010826,train
ACC010827,train
ACC010828,train
ACC010829,train
ACC010830,train
ACC010831,train
ACC010832,train
ACC010833,test
ACC010834,test
ACC010835,train
ACC010836,train
ACC010837,train
ACC010838,train
ACC010839,train
ACC010840,test
ACC010841,train
ACC010842,train
ACC010843,train
ACC010844,test
ACC010845,train
ACC010846,train
ACC010847,train
ACC010848,train
ACC010849,train
ACC010850,train
ACC010851,test
ACC010852,train
ACC010853,train
ACC010854,train
ACC010855,test
ACC010856,train
ACC010857,train
ACC010858,test
ACC010859,train
ACC010860,train
ACC010861,test
ACC010862,train
ACC010863,train
ACC010864,test
ACC010865,train
ACC010866,test
ACC010867,train
ACC010868,train
ACC010869,train
ACC010870,train
ACC010871,train
ACC010872,test
ACC010873,train
ACC010874,train
ACC010875,train
ACC010876,train
ACC010877,train
ACC010878,test
ACC010879,train
ACC010880,train
ACC010881,test
ACC010882,test
ACC010883,train
ACC010884,train
ACC010885,train
ACC010886,train
ACC010887,train
ACC010888,train
ACC010889,train
ACC010890,train
ACC010891,test
ACC010892,train
ACC010893,train
ACC010894,train
ACC010895,train
ACC010896,train
ACC010897,train
ACC010898,test
ACC010899,train
ACC010900,train
ACC010901,train
ACC010902,train
ACC010903,train
ACC010904,train
ACC010905,train
ACC010906,test
ACC010907,train
ACC010908,train
ACC010909,test
ACC010910,train
ACC010911,train
ACC010912,train
ACC010913,test
ACC010914,train
ACC010915,test
ACC010916,test
ACC010917,train
ACC010918,test
ACC010919,train
ACC010920,train
ACC010921,train
ACC010922,train
ACC010923,test
ACC010924,train
ACC010925,train
ACC010926,train
ACC010927,test
ACC010928,train
ACC010929,train
ACC010930,test
ACC010931,train
ACC010932,test
ACC010933,train
ACC010934,train
ACC010935,train
ACC010936,train
ACC010937,train
ACC010938,train
ACC010939,train
ACC010940,train
ACC010941,test
ACC010942,train
ACC010943,train
ACC010944,test
ACC010945,train
ACC010946,train
ACC010947,test
ACC010948,train
ACC010949,train
ACC010950,test
ACC010951,test
ACC010952,train
ACC010953,train
ACC010954,train
ACC010955,test
ACC010956,train
ACC010957,train
ACC010958,test
ACC010959,train
ACC010960,train
ACC010961,test
ACC010962,train
ACC010963,train
ACC010964,train
ACC010965,test
ACC010966,test
ACC010967,train
ACC010968,train
ACC010969,train
ACC010970,train
ACC010971,train
ACC010972,train
ACC010973,test
ACC010974,train
ACC010975,train
ACC010976,train
ACC010977,train
ACC010978,train
ACC010979,train
ACC010980,test
ACC010981,test
ACC010982,train
ACC010983,test
ACC010984,train
ACC010985,train
ACC010986,train
ACC010987,train
ACC010988,train
ACC010989,train
ACC010990,train
ACC010991,test
ACC010992,train
ACC010993,train
ACC010994,train
ACC010995,train
ACC010996,train
ACC010997,train
ACC010998,test
ACC010999,test
ACC011000,train
ACC011001,train
ACC011002,train
ACC011003,train
ACC011004,train
ACC011005,train
ACC011006,test
ACC011007,test
ACC011008,train
ACC011009,test
ACC011010,train
ACC011011,train
ACC011012,test
ACC011013,test
ACC011014,train
ACC011015,train
ACC011016,test
ACC011017,train
ACC011018,train
ACC011019,test
ACC011020,train
ACC011021,train
ACC011022,test
ACC011023,test
ACC011024,train
ACC011025,test
ACC011026,train
ACC011027,train
ACC011028,train
ACC011029,train
ACC011030,test
ACC011031,test
ACC011032,test
ACC011033,test
ACC011034,test
ACC011035,train
ACC011036,train
ACC011037,train
ACC011038,test
ACC011039,train
ACC011040,train
ACC011041,train
ACC011042,train
ACC011043,test
ACC011044,test
ACC011045,train
ACC011046,train
ACC011047,train
ACC011048,test
ACC011049,train
ACC011050,train
ACC011051,train
ACC011052,train
ACC011053,train
ACC011054,train
ACC011055,train
ACC011056,test
ACC011057,train
ACC011058,train
ACC011059,train
ACC011060,train
ACC011061,train
ACC011062,train
ACC011063,train
ACC011064,train
ACC011065,test
ACC011066,train
ACC011067,train
ACC011068,train
ACC011069,train
ACC011070,train
ACC011071,test
ACC011072,train
ACC011073,test
ACC011074,train
ACC011075,train
ACC011076,test
ACC011077,train
ACC011078,train
ACC011079,test
ACC011080,train
ACC011081,train
ACC011082,train
ACC011083,train
ACC011084,train
ACC011085,train
ACC011086,train
ACC011087,train
ACC011088,train
ACC011089,test
ACC011090,train
ACC011091,test
ACC011092,train
ACC011093,test
ACC011094,train
ACC011095,train
ACC011096,train
ACC011097,train
ACC011098,test
ACC011099,test
ACC011100,train
ACC011101,test
ACC011102,test
ACC011103,train
ACC011104,train
ACC011105,train
ACC011106,train
ACC011107,test
ACC011108,test
ACC011109,train
ACC011110,test
ACC011111,train
ACC011112,test
ACC011113,test
ACC011114,train
ACC011115,train
ACC011116,train
ACC011117,test
ACC011118,train
ACC011119,train
ACC011120,train
ACC011121,test
ACC011122,test
ACC011123,test
ACC011124,train
ACC011125,train
ACC011126,train
ACC011127,train
ACC011128,train
ACC011129,train
ACC011130,test
ACC011131,test
ACC011132,train
ACC011133,train
ACC011134,test
ACC011135,train
ACC011136,train
ACC011137,train
ACC011138,train
ACC011139,train
ACC011140,train
ACC011141,train
ACC011142,train
ACC011143,train
ACC011144,test
ACC011145,train
ACC011146,train
ACC011147,test
ACC011148,train
ACC011149,test
ACC011150,train
ACC011151,train
ACC011152,train
ACC011153,test
ACC011154,train
ACC011155,train
ACC011156,train
ACC011157,train
ACC011158,train
ACC011159,test
ACC011160,test
ACC011161,test
ACC011162,train
ACC011163,train
ACC011164,train
ACC011165,train
ACC011166,test
ACC011167,train
ACC011168,train
ACC011169,train
ACC011170,train
ACC011171,train
ACC011172,test
ACC011173,train
ACC011174,train
ACC011175,train
ACC011176,train
ACC011177,train
ACC011178,train
ACC011179,test
ACC011180,test
ACC011181,train
ACC011182,train
ACC011183,train
ACC011184,train
ACC011185,train
ACC011186,train
ACC011187,train
ACC011188,train
ACC011189,train
ACC011190,test
ACC011191,test
ACC011192,train
ACC011193,train
ACC011194,train
ACC011195,test
ACC011196,test
ACC011197,train
ACC011198,train
ACC011199,train
ACC011200,test
ACC011201,train
ACC011202,train
ACC011203,train
ACC011204,train
ACC011205,train
ACC011206,train
ACC011207,train
ACC011208,train
ACC011209,train
ACC011210,train
ACC011211,test
ACC011212,train
ACC011213,train
ACC011214,train
ACC011215,test
ACC011216,train
ACC011217,train
ACC011218,train
ACC011219,train
ACC011220,train
ACC011221,train
ACC011222,train
ACC011223,train
ACC011224,train
ACC011225,train
ACC011226,test
ACC011227,test
ACC011228,train
ACC011229,test
ACC011230,train
ACC011231,train
ACC011232,train
ACC011233,test
ACC011234,train
ACC011235,test
ACC011236,train
ACC011237,train
ACC011238,train
ACC011239,train
ACC011240,train
ACC011241,train
ACC011242,train
ACC011243,test
ACC011244,test
ACC011245,train
ACC011246,test
ACC011247,train
ACC011248,test
ACC011249,train
ACC011250,train
ACC011251,train
ACC011252,train
ACC011253,test
ACC011254,train
ACC011255,test
ACC011256,train
ACC011257,train
ACC011258,train
ACC011259,test
ACC011260,test
ACC011261,train
ACC011262,test
ACC011263,train
ACC011264,train
ACC011265,test
ACC011266,test
ACC011267,train
ACC011268,test
ACC011269,train
ACC011270,train
ACC011271,train
ACC011272,test
ACC011273,test
ACC011274,test
ACC011275,train
ACC011276,train
ACC011277,test
ACC011278,train
ACC011279,test
ACC011280,train
ACC011281,test
ACC011282,train
ACC011283,train
ACC011284,test
ACC011285,train
ACC011286,test
ACC011287,train
ACC011288,test
ACC011289,train
ACC011290,test
ACC011291,train
ACC011292,test
ACC011293,test
ACC011294,train
ACC011295,train
ACC011296,train
ACC011297,test
ACC011298,test
ACC011299,train
ACC011300,train
ACC011301,train
ACC011302,test
ACC011303,train
ACC011304,train
ACC011305,train
ACC011306,train
ACC011307,train
ACC011308,train
ACC011309,test
ACC011310,train
ACC011311,train
ACC011312,test
ACC011313,train
ACC011314,train
ACC011315,train
ACC011316,test
ACC011317,train
ACC011318,train
ACC011319,train
ACC011320,train
ACC011321,train
ACC011322,train
ACC011323,train
ACC011324,test
ACC011325,test
ACC011326,train
ACC011327,train
ACC011328,train
ACC011329,train
ACC011330,train
ACC011331,train
ACC011332,test
ACC011333,test
ACC011334,train
ACC011335,train
ACC011336,train
ACC011337,test
ACC011338,train
ACC011339,train
ACC011340,test
ACC011341,train
ACC011342,train
ACC011343,test
ACC011344,train
ACC011345,train
ACC011346,train
ACC011347,train
ACC011348,test
ACC011349,test
ACC011350,train
ACC011351,train
ACC011352,train
ACC011353,train
ACC011354,train
ACC011355,train
ACC011356,train
ACC011357,train
ACC011358,train
ACC011359,train
ACC011360,test
ACC011361,train
ACC011362,train
ACC011363,train
ACC011364,train
ACC011365,train
ACC011366,train
ACC011367,test
ACC011368,train
ACC011369,train
ACC011370,test
ACC011371,train
ACC011372,test
ACC011373,train
ACC011374,train
ACC011375,train
ACC011376,train
ACC011377,train
ACC011378,test
ACC011379,test
ACC011380,train
ACC011381,test
ACC011382,test
ACC011383,test
ACC011384,train
ACC011385,train
ACC011386,train
ACC011387,test
ACC011388,train
ACC011389,train
ACC011390,test
ACC011391,train
ACC011392,train
ACC011393,test
ACC011394,train
ACC011395,train
ACC011396,test
ACC011397,train
ACC011398,test
ACC011399,test
ACC011400,train
ACC011401,train
ACC011402,train
ACC011403,test
ACC011404,test
ACC011405,train
ACC011406,train
ACC011407,train
ACC011408,train
ACC011409,test
ACC011410,train
ACC011411,train
ACC011412,train
ACC011413,train
ACC011414,train
ACC011415,train
ACC011416,train
ACC011417,train
ACC011418,train
ACC011419,train
ACC011420,train
ACC011421,train
ACC011422,train
ACC011423,test
ACC011424,train
ACC011425,train
ACC011426,train
ACC011427,train
ACC011428,train
ACC011429,train
ACC011430,train
ACC011431,train
ACC011432,train
ACC011433,test
ACC011434,test
ACC011435,train
ACC011436,train
ACC011437,train
ACC011438,test
ACC011439,train
ACC011440,train
ACC011441,train
ACC011442,train
ACC011443,train
ACC011444,test
ACC011445,train
ACC011446,test
ACC011447,train
ACC011448,train
ACC011449,train
ACC011450,test
ACC011451,test
ACC011452,train
ACC011453,train
ACC011454,train
ACC011455,train
ACC011456,test
ACC011457,test
ACC011458,train
ACC011459,train
ACC011460,train
ACC011461,test
ACC011462,test
ACC011463,train
ACC011464,test
ACC011465,train
ACC011466,train
ACC011467,train
ACC011468,test
ACC011469,train
ACC011470,train
ACC011471,train
ACC011472,test
ACC011473,train
ACC011474,train
ACC011475,test
ACC011476,train
ACC011477,train
ACC011478,test
ACC011479,train
ACC011480,train
ACC011481,train
ACC011482,test
ACC011483,train
ACC011484,train
ACC011485,test
ACC011486,test
ACC011487,test
ACC011488,train
ACC011489,train
ACC011490,train
ACC011491,train
ACC011492,train
ACC011493,train
ACC011494,train
ACC011495,test
ACC011496,train
ACC011497,test
ACC011498,test
ACC011499,train
ACC011500,train
ACC011501,train
ACC011502,train
ACC011503,test
ACC011504,train
ACC011505,test
ACC011506,train
ACC011507,test
ACC011508,train
ACC011509,train
ACC011510,train
ACC011511,train
ACC011512,train
ACC011513,train
ACC011514,train
ACC011515,train
ACC011516,test
ACC011517,train
ACC011518,test
ACC011519,train
ACC011520,train
ACC011521,train
ACC011522,test
ACC011523,train
ACC011524,test
ACC011525,train
ACC011526,train
ACC011527,train
ACC011528,test
ACC011529,test
ACC011530,train
ACC011531,test
ACC011532,train
ACC011533,test
ACC011534,train
ACC011535,test
ACC011536,test
ACC011537,train
ACC011538,train
ACC011539,test
ACC011540,test
ACC011541,train
ACC011542,train
ACC011543,train
ACC011544,test
ACC011545,train
ACC011546,test
ACC011547,train
ACC011548,train
ACC011549,train
ACC011550,train
ACC011551,train
ACC011552,train
ACC011553,test
ACC011554,train
ACC011555,train
ACC011556,test
ACC011557,train
ACC011558,train
ACC011559,train
ACC011560,train
ACC011561,train
ACC011562,train
ACC011563,train
ACC011564,train
ACC011565,test
ACC011566,train
ACC011567,test
ACC011568,train
ACC011569,train
ACC011570,train
ACC011571,train
ACC011572,train
ACC011573,train
ACC011574,train
ACC011575,train
ACC011576,train
ACC011577,test
ACC011578,train
ACC011579,train
ACC011580,train
ACC011581,train
ACC011582,train
ACC011583,train
ACC011584,train
ACC011585,train
ACC011586,train
ACC011587,train
ACC011588,train
ACC011589,train
ACC011590,train
ACC011591,train
ACC011592,train
ACC011593,train
ACC011594,train
ACC011595,train
ACC011596,train
ACC011597,test
ACC011598,test
ACC011599,train
ACC011600,train
ACC011601,train
ACC011602,train
ACC011603,train
ACC011604,train
ACC011605,test
ACC011606,test
ACC011607,test
ACC011608,train
ACC011609,test
ACC011610,test
ACC011611,test
ACC011612,test
ACC011613,train
ACC011614,test
ACC011615,test
ACC011616,train
ACC011617,train
ACC011618,test
ACC011619,train
ACC011620,train
ACC011621,train
ACC011622,train
ACC011623,test
ACC011624,test
ACC011625,train
ACC011626,train
ACC011627,train
ACC011628,train
ACC011629,test
ACC011630,train
ACC011631,train
ACC011632,train
ACC011633,test
ACC011634,train
ACC011635,train
ACC011636,train
ACC011637,train
ACC011638,test
ACC011639,train
ACC011640,train
ACC011641,train
ACC011642,test
ACC011643,test
ACC011644,test
ACC011645,train
ACC011646,train
ACC011647,train
ACC011648,test
ACC011649,train
ACC011650,test
ACC011651,train
ACC011652,test
ACC011653,test
ACC011654,train
ACC011655,train
ACC011656,train
ACC011657,test
ACC011658,train
ACC011659,test
ACC011660,train
ACC011661,train
ACC011662,train
ACC011663,train
ACC011664,train
ACC011665,train
ACC011666,train
ACC011667,train
ACC011668,train
ACC011669,train
ACC011670,test
ACC011671,test
ACC011672,train
ACC011673,train
ACC011674,train
ACC011675,test
ACC011676,train
ACC011677,train
ACC011678,train
ACC011679,train
ACC011680,train
ACC011681,train
ACC011682,test
ACC011683,train
ACC011684,train
ACC011685,train
ACC011686,test
ACC011687,test
ACC011688,train
ACC011689,train
ACC011690,train
ACC011691,train
ACC011692,train
ACC011693,train
ACC011694,train
ACC011695,test
ACC011696,train
ACC011697,train
ACC011698,test
ACC011699,train
ACC011700,train
ACC011701,train
ACC011702,train
ACC011703,train
ACC011704,test
ACC011705,train
ACC011706,train
ACC011707,train
ACC011708,train
ACC011709,train
ACC011710,train
ACC011711,train
ACC011712,train
ACC011713,train
ACC011714,test
ACC011715,train
ACC011716,test
ACC011717,train
ACC011718,train
ACC011719,train
ACC011720,train
ACC011721,train
ACC011722,test
ACC011723,train
ACC011724,train
ACC011725,test
ACC011726,train
ACC011727,train
ACC011728,train
ACC011729,train
ACC011730,train
ACC011731,train
ACC011732,train
ACC011733,train
ACC011734,train
ACC011735,test
ACC011736,test
ACC011737,train
ACC011738,test
ACC011739,test
ACC011740,test
ACC011741,train
ACC011742,train
ACC011743,train
ACC011744,train
ACC011745,test
ACC011746,train
ACC011747,train
ACC011748,test
ACC011749,train
ACC011750,train
ACC011751,train
ACC011752,train
ACC011753,train
ACC011754,train
ACC011755,test
ACC011756,test
ACC011757,test
ACC011758,train
ACC011759,train
ACC011760,train
ACC011761,train
ACC011762,test
ACC011763,train
ACC011764,train
ACC011765,train
ACC011766,train
ACC011767,train
ACC011768,train
ACC011769,train
ACC011770,train
ACC011771,train
ACC011772,test
ACC011773,train
ACC011774,test
ACC011775,train
ACC011776,train
ACC011777,train
ACC011778,train
ACC011779,train
ACC011780,test
ACC011781,train
ACC011782,train
ACC011783,train
ACC011784,test
ACC011785,train
ACC011786,test
ACC011787,train
ACC011788,train
ACC011789,test
ACC011790,test
ACC011791,test
ACC011792,train
ACC011793,test
ACC011794,train
ACC011795,train
ACC011796,train
ACC011797,train
ACC011798,test
ACC011799,train
ACC011800,train
ACC011801,train
ACC011802,train
ACC011803,train
ACC011804,test
ACC011805,train
ACC011806,train
ACC011807,train
ACC011808,train
ACC011809,train
ACC011810,train
ACC011811,train
ACC011812,train
ACC011813,train
ACC011814,train
ACC011815,train
ACC011816,train
ACC011817,train
ACC011818,train
ACC011819,train
ACC011820,train
ACC011821,train
ACC011822,train
ACC011823,train
ACC011824,train
ACC011825,train
ACC011826,train
ACC011827,train
ACC011828,train
ACC011829,train
ACC011830,test
ACC011831,test
ACC011832,train
ACC011833,train
ACC011834,train
ACC011835,train
ACC011836,train
ACC011837,train
ACC011838,train
ACC011839,train
ACC011840,train
ACC011841,test
ACC011842,test
ACC011843,test
ACC011844,train
ACC011845,train
ACC011846,train
ACC011847,train
ACC011848,test
ACC011849,test
ACC011850,test
ACC011851,test
ACC011852,test
ACC011853,test
ACC011854,test
ACC011855,train
ACC011856,train
ACC011857,test
ACC011858,train
ACC011859,train
ACC011860,train
ACC011861,train
ACC011862,test
ACC011863,test
ACC011864,test
ACC011865,train
ACC011866,train
ACC011867,train
ACC011868,test
ACC011869,test
ACC011870,train
ACC011871,train
ACC011872,train
ACC011873,train
ACC011874,train
ACC011875,train
ACC011876,test
ACC011877,train
ACC011878,train
ACC011879,train
ACC011880,train
ACC011881,train
ACC011882,test
ACC011883,train
ACC011884,test
ACC011885,train
ACC011886,train
ACC011887,train
ACC011888,test
ACC011889,test
ACC011890,train
ACC011891,train
ACC011892,train
ACC011893,train
ACC011894,test
ACC011895,train
ACC011896,train
ACC011897,train
ACC011898,test
ACC011899,test
ACC011900,train
ACC011901,train
ACC011902,test
ACC011903,train
ACC011904,train
ACC011905,train
ACC011906,train
ACC011907,train
ACC011908,train
ACC011909,train
ACC011910,train
ACC011911,train
ACC011912,train
ACC011913,train
ACC011914,test
ACC011915,train
ACC011916,train
ACC011917,train
ACC011918,test
ACC011919,test
ACC011920,train
ACC011921,test
ACC011922,train
ACC011923,test
ACC011924,train
ACC011925,test
ACC011926,train
ACC011927,test
ACC011928,train
ACC011929,train
ACC011930,train
ACC011931,train
ACC011932,train
ACC011933,train
ACC011934,train
ACC011935,train
ACC011936,test
ACC011937,train
ACC011938,train
ACC011939,train
ACC011940,test
ACC011941,test
ACC011942,train
ACC011943,train
ACC011944,train
ACC011945,train
ACC011946,train
ACC011947,test
ACC011948,train
ACC011949,test
ACC011950,train
ACC011951,test
ACC011952,test
ACC011953,train
ACC011954,test
ACC011955,test
ACC011956,train
ACC011957,test
ACC011958,train
ACC011959,test
ACC011960,train
ACC011961,train
ACC011962,train
ACC011963,train
ACC011964,train
ACC011965,train
ACC011966,train
ACC011967,test
ACC011968,train
ACC011969,train
ACC011970,test
ACC011971,train
ACC011972,test
ACC011973,train
ACC011974,train
ACC011975,train
ACC011976,train
ACC011977,train
ACC011978,train
ACC011979,train
ACC011980,train
ACC011981,train
ACC011982,train
ACC011983,train
ACC011984,test
ACC011985,train
ACC011986,train
ACC011987,train
ACC011988,test
ACC011989,train
ACC011990,train
ACC011991,train
ACC011992,train
ACC011993,train
ACC011994,train
ACC011995,train
ACC011996,train
ACC011997,test
ACC011998,test
ACC011999,train
ACC012000,train
ACC012001,train
ACC012002,train
ACC012003,train
ACC012004,train
ACC012005,train
ACC012006,train
ACC012007,train
ACC012008,train
ACC012009,train
ACC012010,test
ACC012011,test
ACC012012,train
ACC012013,train
ACC012014,test
ACC012015,train
ACC012016,train
ACC012017,test
ACC012018,train
ACC012019,train
ACC012020,test
ACC012021,test
ACC012022,train
ACC012023,train
ACC012024,train
ACC012025,train
ACC012026,test
ACC012027,train
ACC012028,train
ACC012029,train
ACC012030,train
ACC012031,train
ACC012032,train
ACC012033,train
ACC012034,train
ACC012035,train
ACC012036,train
ACC012037,train
ACC012038,train
ACC012039,train
ACC012040,train
ACC012041,train
ACC012042,train
ACC012043,train
ACC012044,train
ACC012045,train
ACC012046,train
ACC012047,train
ACC012048,test
ACC012049,train
ACC012050,train
ACC012051,test
ACC012052,test
ACC012053,train
ACC012054,train
ACC012055,train
ACC012056,train
ACC012057,test
ACC012058,test
ACC012059,train
ACC012060,train
ACC012061,train
ACC012062,train
ACC012063,train
ACC012064,train
ACC012065,train
ACC012066,train
ACC012067,test
ACC012068,train
ACC012069,test
ACC012070,train
ACC012071,test
ACC012072,train
ACC012073,train
ACC012074,test
ACC012075,train
ACC012076,train
ACC012077,train
ACC012078,train
ACC012079,train
ACC012080,train
ACC012081,test
ACC012082,train
ACC012083,train
ACC012084,train
ACC012085,test
ACC012086,train
ACC012087,train
ACC012088,test
ACC012089,train
ACC012090,test
ACC012091,train
ACC012092,test
ACC012093,test
ACC012094,train
ACC012095,train
ACC012096,train
ACC012097,test
ACC012098,test
ACC012099,train
ACC012100,test
ACC012101,train
ACC012102,train
ACC012103,train
ACC012104,train
ACC012105,train
ACC012106,test
ACC012107,test
ACC012108,train
ACC012109,test
ACC012110,train
ACC012111,train
ACC012112,train
ACC012113,train
ACC012114,train
ACC012115,train
ACC012116,train
ACC012117,train
ACC012118,train
ACC012119,test
ACC012120,train
ACC012121,train
ACC012122,train
ACC012123,train
ACC012124,train
ACC012125,train
ACC012126,train
ACC012127,train
ACC012128,test
ACC012129,train
ACC012130,train
ACC012131,train
ACC012132,train
ACC012133,train
ACC012134,test
ACC012135,train
ACC012136,test
ACC012137,test
ACC012138,test
ACC012139,train
ACC012140,train
ACC012141,train
ACC012142,train
ACC012143,train
ACC012144,train
ACC012145,train
ACC012146,test
ACC012147,test
ACC012148,train
ACC012149,test
ACC012150,train
ACC012151,train
ACC012152,train
ACC012153,train
ACC012154,test
ACC012155,test
ACC012156,test
ACC012157,train
ACC012158,train
ACC012159,train
ACC012160,train
ACC012161,train
ACC012162,train
ACC012163,test
ACC012164,test
ACC012165,test
ACC012166,train
ACC012167,train
ACC012168,train
ACC012169,train
ACC012170,train
ACC012171,train
ACC012172,train
ACC012173,train
ACC012174,train
ACC012175,train
ACC012176,test
ACC012177,train
ACC012178,train
ACC012179,train
ACC012180,train
ACC012181,train
ACC012182,train
ACC012183,train
ACC012184,test
ACC012185,test
ACC012186,test
ACC012187,train
ACC012188,test
ACC012189,train
ACC012190,train
ACC012191,train
ACC012192,train
ACC012193,train
ACC012194,test
ACC012195,train
ACC012196,train
ACC012197,train
ACC012198,train
ACC012199,test
ACC012200,test
ACC012201,train
ACC012202,test
ACC012203,test
ACC012204,train
ACC012205,train
ACC012206,train
ACC012207,train
ACC012208,test
ACC012209,test
ACC012210,train
ACC012211,train
ACC012212,train
ACC012213,train
ACC012214,train
ACC012215,train
ACC012216,train
ACC012217,train
ACC012218,train
ACC012219,train
ACC012220,test
ACC012221,train
ACC012222,train
ACC012223,test
ACC012224,train
ACC012225,test
ACC012226,train
ACC012227,train
ACC012228,train
ACC012229,train
ACC012230,train
ACC012231,test
ACC012232,train
ACC012233,train
ACC012234,train
ACC012235,train
ACC012236,train
ACC012237,train
ACC012238,train
ACC012239,train
ACC012240,train
ACC012241,test
ACC012242,train
ACC012243,train
ACC012244,test
ACC012245,test
ACC012246,train
ACC012247,train
ACC012248,train
ACC012249,train
ACC012250,train
ACC012251,test
ACC012252,train
ACC012253,train
ACC012254,test
ACC012255,test
ACC012256,test
ACC012257,train
ACC012258,test
ACC012259,test
ACC012260,train
ACC012261,train
ACC012262,train
ACC012263,train
ACC012264,train
ACC012265,train
ACC012266,train
ACC012267,train
ACC012268,train
ACC012269,train
ACC012270,train
ACC012271,train
ACC012272,train
ACC012273,test
ACC012274,train
ACC012275,train
ACC012276,train
ACC012277,train
ACC012278,train
ACC012279,train
ACC012280,train
ACC012281,train
ACC012282,train
ACC012283,train
ACC012284,train
ACC012285,train
ACC012286,train
ACC012287,train
ACC012288,train
ACC012289,test
ACC012290,train
ACC012291,test
ACC012292,train
ACC012293,train
ACC012294,train
ACC012295,train
ACC012296,train
ACC012297,train
ACC012298,train
ACC012299,train
ACC012300,test
ACC012301,test
ACC012302,train
ACC012303,train
ACC012304,train
ACC012305,train
ACC012306,train
ACC012307,test
ACC012308,train
ACC012309,train
ACC012310,test
ACC012311,train
ACC012312,train
ACC012313,train
ACC012314,train
ACC012315,train
ACC012316,train
ACC012317,train
ACC012318,train
ACC012319,test
ACC012320,train
ACC012321,test
ACC012322,train
ACC012323,train
ACC012324,train
ACC012325,train
ACC012326,test
ACC012327,train
ACC012328,train
ACC012329,train
ACC012330,train
ACC012331,train
ACC012332,train
ACC012333,train
ACC012334,train
ACC012335,train
ACC012336,train
ACC012337,train
ACC012338,test
ACC012339,train
ACC012340,train
ACC012341,train
ACC012342,train
ACC012343,train
ACC012344,train
ACC012345,test
ACC012346,test
ACC012347,train
ACC012348,train
ACC012349,train
ACC012350,train
ACC012351,train
ACC012352,train
ACC012353,train
ACC012354,train
ACC012355,train
ACC012356,test
ACC012357,test
ACC012358,train
ACC012359,test
ACC012360,train
ACC012361,test
ACC012362,train
ACC012363,train
ACC012364,train
ACC012365,train
ACC012366,train
ACC012367,train
ACC012368,train
ACC012369,train
